index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
10,فتوسنتز یک فرایند است که شامل دی‌اکسید کربن، آب، گلوکز، اکسیژن و نور خورشید می‌باشد. کدام معادله شیمیایی صحیح برای فتوسنتز است؟,"['O_{2} + H_{2}O + انرژی -> C_{6}H_{12}O_{6} + CO_{2}', 'CO_{2} + H_{2}O -> C_{6}H_{6}O_{3} + O_{2} + انرژی', '6O_{2} + 6H_{2}O -> C_{6}H_{12}O_{6} + 6CO_{2} + انرژی', '6CO_{2} + 6H_{2}O + انرژی -> C_{6}H_{12}O_{6} + 6O_{2}']",D,فرایند فتوسنتز شامل تبدیل دی‌اکسید کربن و آب به گلوکز و اکسیژن با استفاده از انرژی نور خورشید است. معادله شیمیایی نشان‌دهنده مصرف شش مولکول دی‌اکسید کربن و آب برای تولید یک مولکول گلوکز و شش مولکول اکسیژن می‌باشد و به درستی این فرآیند را توصیف می‌کند.,D,0.8747984766960144,D,0.9709247350692749,True,True,True,True,[1.1792953e-01 6.1883742e-04 6.6531291e-03 8.7479848e-01],[2.5874268e-02 4.7390375e-04 2.7271276e-03 9.7092474e-01]
11,کدامیک از موارد زیر نمونه‌ای از یک تغییر فیزیکی است؟,"['روشن کردن یک کبریت', 'شکستن یک شیشه', 'سوختن بنزین', 'زنگ\u200cزدگی آهن']",B,شکستن شیشه فقط شکل و اندازه را تغییر می‌دهد و ترکیب شیمیایی آن تغییر نمی‌کند، در حالی که سایر گزینه‌ها شامل تغییرات شیمیایی هستند که ترکیب مواد را تغییر می‌دهند.,C,0.6676990389823914,B,0.9921682476997375,False,True,True,True,[0.13147774 0.19129898 0.66769904 0.00952422],[3.5228406e-03 9.9216825e-01 3.5228406e-03 7.8605203e-04]
12,کدام یک از مناطق زیر بیشتر احتمال دارد تا سنگ‌های دگرگونی مانند گنیس و شیست را تشکیل دهد؟,"['بستر دریا', 'بیابان بادزده', 'محل عمیق زیر زمین', 'محل تحت پوشش یخچال']",C,سنگ‌های دگرگونی در عمق زمین و تحت فشار و دمای بالا شکل می‌گیرند، جایی که سنگ‌ها تحت تأثیر تغییرات دما و فشار قرار می‌گیرند و به نوع دگرگونی تبدیل می‌شوند.,C,0.7616659998893738,C,0.7049436569213867,True,True,True,False,[0.17061582 0.03806954 0.761666   0.02964858],[0.20196974 0.07430051 0.70494366 0.01878611]
13,حشرات نر در یک جمعیت برای جلوگیری از تولید اسپرم درمان می‌شوند. آیا این کار می‌تواند جمعیت این حشرات را کاهش دهد؟,"['خیر، زیرا حشرات هنوز هم جفت\u200cگیری خواهند کرد.', 'خیر، زیرا این کار نرخ جهش فرزندان را تغییر نمی\u200cدهد.', 'بله، زیرا این کار به شدت نرخ زاد و ولد را کاهش می\u200cدهد.', 'بله، زیرا نرها خواهند مرد.']",C,درمان نرها برای متوقف کردن تولید اسپرم، باروری تخمک‌ها را غیرممکن می‌کند و این امر به کاهش نسل‌های جدید و در نتیجه کاهش جمعیت حشره‌ها منجر می‌شود.,C,0.5505214929580688,A,0.5565224885940552,True,False,False,False,[0.43042463 0.0112926  0.5505215  0.00776128],[0.5565225  0.00549875 0.43342015 0.00455862]
14,در زمین، آب می‌تواند به صورت جامد، مایع یا گاز باشد. کدام منبع انرژی بیشترین تأثیر را بر وضعیت ماده آب دارد؟,"['خورشید', 'باد', 'جریان\u200cهای اقیانوسی', 'هسته فلزی']",A,[MASK] منبع اصلی انرژی است که بر تغییر حالت‌های آب تأثیر می‌گذارد. انرژی آن باعث تبخیر، ذوب یخ و گرمایش آب می‌شود و در نتیجه، نقش کلیدی در تغییر حالت آب دارد.,A,0.9873910546302795,A,0.9914106130599976,True,True,True,True,[0.98739105 0.00148738 0.00356805 0.00755356],[0.9914106  0.00318019 0.0013257  0.00408345]
15,یک کشتی مقدار زیادی نفت را در نزدیکی یک ناحیه ساحلی نشت می‌کند. کدام یک از بیانیه‌ها توصیف می‌کند که نفت چگونه احتمالاً بر زیستگاه ساحلی تأثیر خواهد گذاشت؟,"['نرخ تولید مثل ماهی\u200cها افزایش خواهد یافت.', 'پرندگان آبی قادر به استفاده از بال\u200cهای خود نخواهند بود.', 'گیاهان آبزی در معرض نور خورشید بیشتری قرار خواهند گرفت.', 'گیاهان ساحلی به مواد مغذی بیشتری دسترسی خواهند داشت.']",B,نشت نفت به نواحی ساحلی باعث آلودگی آب و کاهش کیفیت آن می‌شود که به پرندگان آبی آسیب می‌زند و مانع از استفاده صحیح آن‌ها از بال‌هایشان می‌شود.,A,0.9468340873718262,B,0.9626535177230835,False,True,True,True,[0.9468341  0.02523227 0.00270134 0.02523227],[3.2940190e-02 9.6265352e-01 9.3444134e-04 3.4718707e-03]
16,یک ویژگی شیمیایی معدنی وقتی مشهود است که معدنی,"['به راحتی هنگام ضربه با چکش می\u200cشکند', 'هنگام قرار دادن اسید بر روی آن حباب کند', 'به راحتی توسط ناخن خراشیده می\u200cشود', 'نور را از سطح خود بازتاب می\u200cدهد']",B,خاصیت شیمیایی یک ماده معدنی از طریق واکنش آن با مواد دیگر مشخص می‌شود. تولید حباب در اثر تماس با اسید نشان‌دهنده یک واکنش شیمیایی است، در حالی که سایر گزینه‌ها به خواص فیزیکی مربوط می‌شوند.,A,0.5072625875473022,B,0.9826059341430664,False,True,True,True,[0.5072626  0.2386797  0.2386797  0.01537796],[1.5882345e-02 9.8260593e-01 8.9602062e-04 6.1582541e-04]
17,یک غروب که در حال تاریک شدن است، الکس بر روی ایوان جلویی می‌نشیند و به آرامی ناپدید شدن خورشید پشت خانه همسایه آن طرف خیابان را تماشا می‌کند. کدام گزینه این مشاهدات را توضیح می‌دهد؟,"['نور خورشید توسط ابرها منعکس می\u200cشود.', 'نور خورشید توسط جو زمین شکست می\u200cیابد.', 'خورشید هر روز از غرب به شرق حرکت می\u200cکند.', 'خورشید به نظر می\u200cرسد که به دلیل چرخش زمین در حال حرکت است.']",D,به دلیل چرخش زمین به دور محور خود، خورشید در آسمان حرکت می‌کند و در هنگام غروب، به تدریج از دید ناپدید می‌شود. این پدیده نشان‌دهنده تأثیر چرخش زمین بر مشاهده ما از خورشید است.,D,0.9096762537956238,D,0.7941053509712219,True,True,True,False,[0.06589673 0.01297583 0.01145113 0.90967625],[0.02717279 0.00153298 0.17718886 0.79410535]
18,یک تبلیغ خمیردندان بیان می‌کند که یک برند از خمیردندان‌ها، غلظت بیشتری از فلوراید نسبت به هر خمیردندان دیگری که در دسترس است، دارد. این تبلیغ احتمالاً به این نکته اشاره دارد که خمیردندان تبلیغ‌شده,"['طعم خوشایندی دارد.', 'توسط دندانپزشکان توصیه می\u200cشود.', 'به بهداشت دهان و دندان کمک می\u200cکند.', 'گران\u200cترین برند فروخته\u200cشده است.']",C,تبلیغ خمیردندان با غلظت بالای فلوراید نشان‌دهنده توانایی آن در بهبود بهداشت دهان و دندان است. فلوراید به پیشگیری از پوسیدگی دندان کمک می‌کند و غلظت بالای آن تأثیر مثبت بر سلامت دندان‌ها دارد.,C,0.963753879070282,C,0.9542719721794128,True,True,True,False,[0.02266532 0.01213187 0.9637539  0.00144895],[2.2442326e-02 2.2442326e-02 9.5427197e-01 8.4341067e-04]
19,سلول‌ها چه چیزی را تجزیه می‌کنند تا انرژی تولید کنند؟,"['غذا', 'آب', 'کلروفیل', 'دی\u200cاکسید کربن']",A,سلول‌ها انرژی را از کربوهیدرات‌ها، چربی‌ها و پروتئین‌ها که در متابولیسم به انرژی تبدیل می‌شوند، تولید می‌کنند.,A,0.994198203086853,A,0.9867624640464783,True,True,True,False,[0.9941982  0.00189504 0.0011494  0.00275727],[9.8676246e-01 4.7835289e-04 4.2214495e-04 1.2336883e-02]
20,لورا ۵۰ میلی‌لیتر آب جوش را به ۱۰۰ میلی‌لیتر آب یخ اضافه می‌کند. اگر این ۱۵۰ میلی‌لیتر آب سپس در فریزر قرار گیرد، در چه دمايي آب یخ می‌زند؟,"['۰ درجه سانتی\u200cگراد', '۱۵ درجه سانتی\u200cگراد', '۳۷ درجه سانتی\u200cگراد', '۵۰ درجه سانتی\u200cگراد']",A,وقتی آب جوش به آب یخ اضافه می‌شود، دمای نهایی به نزدیک 0 درجه سانتی‌گراد می‌رسد. با انتقال مخلوط به فریزر، دما به 0 درجه می‌رسد و در این دما آب شروع به یخ زدن می‌کند.,A,0.9709250330924988,A,0.9992673993110657,True,True,True,True,[0.97092503 0.01382248 0.0044875  0.01076496],[9.9926740e-01 2.2505397e-04 1.3650213e-04 3.7105125e-04]
21,پیامی از مغز به عضله در بازو توسط کدام ساختارها منتقل می‌شود؟,"['عصب\u200cهای حسی', 'عصب\u200cهای بینابینی', 'عصب\u200cهای حرکتی', 'عصب\u200cهای مکانورسپتوری']",C,سیگنال‌های حرکتی از مغز به عضلات توسط نورون‌هایی منتقل می‌شوند که مسئول انتقال پیام‌ها از سیستم عصبی مرکزی به عضلات هستند و پاسخ به تحریکات مغزی را ممکن می‌سازند.,C,0.9269867539405823,C,0.9917148947715759,True,True,True,True,[0.040412   0.02777473 0.92698675 0.00482653],[7.4690199e-03 3.3858293e-04 9.9171489e-01 4.7747849e-04]
22,ترکیب خاک بر توانایی خاک در حفظ و انتقال آب و هوا تأثیر می‌گذارد. کدام نوع خاک برای کاشت یک باغ مولد بهترین است؟,"['خاک\u200cهای شنی زیرا محتوای سیلیس بالایی دارند.', 'خاک\u200cهای لومی زیرا شامل شن و رس هستند.', 'خاک\u200cهای کمی سنگی زیرا معدنیات مورد نیاز را تأمین می\u200cکنند.', 'خاک\u200cهای رسی زیرا خاک\u200cهای سنگینی هستند و آب را حفظ می\u200cکنند.']",B,خاک لومی به دلیل ترکیب مناسب شن و رس، توانایی نگهداری آب و انتقال هوا را دارد. این ویژگی‌ها به حفظ مواد مغذی و فراهم کردن شرایط ایده‌آل برای رشد گیاهان کمک می‌کند.,A,0.3312472105026245,B,0.9870836734771729,False,True,True,True,[0.3312472  0.3312472  0.04518104 0.29232463],[1.0922759e-02 9.8708367e-01 8.4227271e-04 1.1512503e-03]
23,زمین در یک روز چند بار حول محور خود می‌چرخد؟,"['یک بار', 'دو بار', '۲۴ بار', '۳۶۵ بار']",A,زمین هر ۲۴ ساعت [MASK] به دور محور خود می‌چرخد که این چرخش موجب ایجاد شب و روز می‌شود.,B,0.5344530344009399,A,0.9898897409439087,False,True,True,True,[0.41623244 0.53445303 0.02619632 0.02311817],[0.98988974 0.0052352  0.00317531 0.00169962]
24,دو دانش‌آموز از آن‌ها خواسته می‌شود که نموداری را در مورد طیف الکترومغناطیسی تهیه کنند. از چپ به راست، نمودار یکی از دانش‌آموزان طیف را از پرتوهای گامای تا امواج رادیویی نشان می‌دهد، در حالی که نمودار دانش‌آموز دیگر عکس آن را نشان می‌دهد. اگر معلم بگوید که هر دو نمودار صحیح هستند، آنگاه,"['اهمیتی ندارد که دانش\u200cآموزان نمودارهای خود را چگونه برچسب\u200cگذاری کنند.', 'راه\u200cهای متعددی برای سازماندهی اطلاعات وجود دارد.', 'امواج دارای خواص یکسانی هستند.', 'دانش\u200cآموزان تشویق می\u200cشوند که کار خود را انجام دهند.']",B,این سوال نشان می‌دهد که دانش‌آموزان می‌توانند اطلاعات را به شیوه‌های متفاوتی سازماندهی کنند و تنوع در ارائه اطلاعات در علم و آموزش ارزشمند است.,B,0.8339493274688721,B,0.9887925982475281,True,True,True,True,[1.6389394e-01 8.3394933e-01 9.3524628e-05 2.0631202e-03],[1.1113975e-02 9.8879260e-01 1.6195099e-05 7.7262492e-05]
25,زغال‌سنگ سنگی جامد است که از مواد ارگانیک در یک دلتای آب‌گرفته تشکیل شده است. تشکیل زغال‌سنگ نشان می‌دهد که,"['زغال\u200cسنگ عمدتاً از بقایای اسکلتی حیوانات تشکیل شده است.', 'زغال\u200cسنگ از ماگما که در طول زمان جامد شده است تشکیل می\u200cشود.', 'بلافاصله وقتی آب حذف می\u200cشود، به حالت فسیل در می\u200cآید.', 'فرایندهای زمین\u200cشناسی سال\u200cها ادامه دارد.']",D,تشکیل زغال سنگ نشان‌دهنده فرآیندهای زمین‌شناسی طولانی‌مدت است که نیاز به زمان و تغییرات زمین‌شناسی برای تبدیل مواد آلی به زغال سنگ دارد.,A,0.9591619372367859,D,0.8367810845375061,False,True,True,True,[0.95916194 0.01353552 0.00161659 0.02568591],[0.14427915 0.01750305 0.00143674 0.8367811 ]
26,ستاره‌ها معمولاً بر اساس درخشندگی ظاهری‌شان در آسمان شب طبقه‌بندی می‌شوند. ستاره‌ها همچنین می‌توانند به طرق دیگر نیز طبقه‌بندی شوند. کدام‌یک از این روش‌ها برای طبقه‌بندی ستاره‌ها کمترین کاربرد را دارد؟,"['رنگ قابل مشاهده', 'ترکیب', 'بافت سطحی', 'دما']",C,طبقه‌بندی ستاره‌ها بر اساس رنگ و [MASK] اطلاعات بیشتری نسبت به [MASK] آن‌ها ارائه می‌دهد، زیرا بافت به دلیل فاصله و شرایط مشاهده، اطلاعات کمتری فراهم می‌کند.,A,0.43724772334098816,C,0.563124418258667,False,True,True,True,[0.43724772 0.34186167 0.05940665 0.161484  ],[0.23474517 0.16133785 0.5631244  0.0407926 ]
27,مایکل آموخته است که حرکت زمین در منظومه شمسی باعث تغییراتی می‌شود که می‌توان آن‌ها را روی این سیاره مشاهده کرد. کدام تغییر در زمینی که زمانی برای چرخش یک بار بر روی محور خود نیاز دارد، قابل مشاهده است؟,"['تبدیل روز به شب', 'تغییر زمستان به بهار', 'تغییر ژانویه به فوریه', 'تبدیل ماه نو به ماه کامل']",A,چرخش زمین به دور محور خود موجب ایجاد شب و روز در طول ۲۴ ساعت می‌شود، بنابراین تغییرات شب به روز صحیح است.,A,0.801138162612915,A,0.5801220536231995,True,True,True,False,[0.80113816 0.12214074 0.0576952  0.01902586],[0.58012205 0.39560887 0.01213448 0.01213448]
28,کدام یک از موارد زیر مشاهدهای است درباره ملخها که یک کلاس علوم می‌توانست در پیاده‌روی طبیعت خود انجام دهد؟,"['ملخها در یک ظرف پر از گیاهان بیشترین عمر را خواهند کرد.', 'ملخها سبز رنگ هستند و پاهای پشتی بلندی و شاخکهایی دارند.', 'ملخها احتمالاً علف بیشتری به نسبت برگ درختان خواهند خورد.', 'همه ملخها از تخمهایی که سال قبل گذاشته شده بودند، بیرون آمده\u200cاند.']",B,در پیاده‌روی علمی، ویژگی‌های ظاهری جیرجیرک‌ها مانند رنگ و پاهای بلند به‌طور واضح قابل مشاهده است و می‌توان آن‌ها را به‌عنوان مشاهدۀ مستقیم ثبت کرد.,B,0.5573395490646362,B,0.9683846831321716,True,True,True,True,[0.23233369 0.55733955 0.1823608  0.02796593],[2.9242683e-02 9.6838468e-01 1.8694223e-03 5.0314819e-04]
29,چه ویژگی ای از DNA باعث تمایز سلولی در جنین های در حال توسعه می شود؟,"['کدام ژن ها وجود دارند', 'چندین نسخه از هر ژن وجود دارد', 'کدام ژن ها فعال هستند', 'چه پروتئینی توسط یک ژن تولید می شود']",C,در توسعه جنین، تمایز سلولی به فعالیت خاص ژن‌ها وابسته است که باعث ایجاد ویژگی‌ها و عملکردهای متفاوت در سلول‌ها می‌شود و نقش کلیدی در این فرآیند دارد.,C,0.8969911932945251,C,0.9784613847732544,True,True,True,True,[0.05723084 0.04457142 0.8969912  0.00120649],[0.01236522 0.00749988 0.9784614  0.00167345]
30,حرارت، نور و صدا همگی اشکال مختلف ___ هستند.,"['سوخت', 'انرژی', 'ماده', 'الکتریسیته']",B,حرارت، نور و صدا اشکال مختلف [MASK] هستند که توانایی انجام کار یا ایجاد تغییر در سیستم‌ها را نشان می‌دهند و وجود انواع [MASK] را در طبیعت تأیید می‌کنند.,B,0.9977158308029175,B,0.9900851249694824,True,True,True,False,[1.5000050e-03 9.9771583e-01 4.1653638e-04 3.6759206e-04],[0.0074422  0.9900851  0.00146546 0.00100719]
31,کدام یک از ویژگی‌های زیر توسط عناصر خانواده کربن به اشتراک گذاشته می‌شود؟,"['عدد اتمی ۶', 'جرم اتمی ۱۲', 'ساختار الکترونی یکسان', 'تعداد الکترون\u200cهای والانس']",D,عناصر خانواده کربن دارای 4 الکترون ظرفیت هستند که باعث رفتار مشابه آنها در واکنش‌های شیمیایی و توانایی تشکیل پیوندهای متنوع می‌شود. سایر گزینه‌ها به ویژگی‌های خاص یک عنصر اشاره دارند و برای کل خانواده صدق نمی‌کنند.,C,0.6934155225753784,C,0.8999106287956238,False,False,False,False,[0.15532748 0.04450206 0.6934155  0.10675491],[0.01448899 0.00222196 0.8999106  0.08337839]
32,کدام یک از این فعالیت‌های انسانی به انقراض گونه‌ها کمک نمی‌کند؟,"['شکار', 'تخریب زیستگاه', 'اکولوژی بازسازی', 'گونه\u200cهای غیربومی معرفی شده']",C,اکولوژی ترمیمی به احیای زیستگاه‌های آسیب‌دیده می‌پردازد و به حفظ گونه‌ها و افزایش تنوع زیستی کمک می‌کند، بنابراین به انقراض گونه‌ها منجر نمی‌شود.,B,0.31395941972732544,B,0.8558164834976196,False,False,False,False,[0.13190424 0.31395942 0.2770682  0.2770682 ],[0.10301437 0.8558165  0.01211257 0.02905654]
33,عدم تحمل لاکتوز وضعیتی در سیستم گوارش است که در آن شخص قادر به هضم لاکتوز، شکر موجود در شیر، نیست. فردی که به عدم تحمل لاکتوز مبتلا است، آنزیم لاکتاز کافی تولید نمی‌کند که برای شکستن لاکتوز لازم است. اگر تعداد بزرگسالان مبتلا به عدم تحمل لاکتوز بیشتر از کودکان باشد، این امر به چه معناست؟,"['تولید لاکتاز با گذشت زمان کاهش می\u200cیابد.', 'هضم غذا لاکتاز را تجزیه می\u200cکند.', 'عدم تحمل لاکتوز یک واکنش آلرژیک است.', 'عدم تحمل لاکتوز مسری است.']",A,با افزایش سن، تولید آنزیم هضم لاکتوز کاهش می‌یابد و بسیاری از بزرگ‌ترها توانایی هضم آن را از دست می‌دهند.,A,0.9842245578765869,A,0.9995976090431213,True,True,True,True,[0.98422456 0.00758839 0.00460259 0.0035845 ],[9.9959761e-01 3.4563438e-04 2.8371398e-05 2.8371398e-05]
34,چهار ماده در ظرف‌های کوچک قرار می‌گیرند. این مواد سپس از ظرف‌های کوچک به ظرف‌های بزرگ‌تر منتقل می‌شوند. کدام ماده به‌طور کامل ظرف بزرگ‌تر را پر خواهد کرد؟,"['هوا', 'یخ', 'شن', 'آب']",A,[MASK] به عنوان مایع می‌تواند به طور کامل فضای ظرف را پر کند، در حالی که مواد جامد مانند [MASK] و [MASK] نمی‌توانند به راحتی شکل ظرف را بگیرند. بنابراین، [MASK] بهترین انتخاب برای پر کردن کامل ظرف است.,D,0.531457245349884,D,0.8421400785446167,False,False,False,False,[0.04943323 0.41389933 0.00521022 0.53145725],[0.04192768 0.11397126 0.00196098 0.8421401 ]
35,کدام یک از اجسام آسمانی زیر بیشترین چگالی را دارد؟,"['یک سیاره', 'یک شهاب\u200cواره', 'یک سحابی', 'یک ستاره نوترونی']",D,ستاره‌های نوترونی به دلیل فشردگی ناشی از انفجار سوپرنووا و فروپاشی هسته‌ای چگالی بسیار بالایی دارند که در مقایسه با دیگر اجرام آسمانی بی‌نظیر است. یک قاشق چای‌خوری از آن‌ها می‌تواند به اندازه یک کوه سنگین باشد.,D,0.889293909072876,D,0.9663984179496765,True,True,True,True,[0.04997493 0.05662902 0.00410219 0.8892939 ],[0.02535437 0.00726415 0.0009831  0.9663984 ]
